143	6	9	535431	7437006	2	9966	-7028	188	15840	15615	15616
144	6	10	534678	7437395	2	0	492	11	0	15616	15618
145	6	11	534900	7437267	2	0	544	12	0	15618	15622
146	6	0	535513	7435421							
147	6	12	532540	7430494	3	0	214	12	0	13341	13354
148	6	13	536069	7437287	3	3404	-1052	27	24480	13361	13363
149	6	14	535587	7436788	3	501	164	4	9274	13363	13363
150	6	15	536018	7436461	3	311	192	12	14400	13363	13364
151	6	16	534791	7435700	3	501	8	5	9065	13364	13366
152	6	17	534527	7435596	3	3404	-1052	25	24480	13366	13366
153	6	18	534511	7435440	3	501	353	4	9464	13366	13367
154	6	19	541444	7440054	3	9980	448	5	24480	13367	13386
155	6	20	535799	7437106	3	501	389	4	9506	13386	13388
156	6	21	535286	7435717	3	3404	-1047	5	24480	13388	13391
157	6	22	535391	7435764	3	3404	-1052	33	24480	13391	13392
158	6	23	536331	7435534	3	3404	-1069	37	24480	13392	13400
159	6	24	538020	7437446	3	3404	-1080	29	24480	13400	13401
160	6	25	538006	7437398	3	3404	-1080	26	24480	13401	13415
161	6	0	535513	7435421							
162	6	26	532540	7430494	4	0	-23	5	0	27105	27120
163	6	27	541595	7418620	4	0	-23	6	0	27120	27150
164	6	28	545380	7422320	4	0	-23	6	0	27150	27186
165	6	29	546650	7419415	4	0	23	4	0	27186	27207
166	6	30	547078	7420762	4	0	154	3	0	27207	27243
167	6	31	538636	7437463	4	501	314	5	9424	27243	27255
168	6	32	538258	7437270	4	501	475	5	9583	27255	27256
169	6	33	538131	7438074	4	311	461	10	14400	27256	27266
170	6	0	535513	7435421							
171	7	0	535513	7435421							
172	7	1	535623	7434775	1	195	-1374	58	15840	14915	14918
173	7	2	534337	7438410	1	192	-4163	10	10080	14918	14923
174	7	3	534353	7436086	1	195	-3900	5	10080	14923	14927
175	7	4	538258	7437570	1	196	-1433	6	15840	14927	14935
176	7	5	537776	7436963	1	192	-3862	6	10080	14927	14935
177	7	6	537459	7437533	1	196	-2805	6	14400	14935	14941
178	7	7	533653	7438477	1	191	-2248	26	14400	14941	14945
179	7	8	533302	7438376	1	191	-2746	48	14400	14945	14948
180	7	9	533233	7438099	1	192	-1433	29	15840	14948	14952
181	7	10	535042	7436038	1	196	36	2	17280	14952	14954
182	7	0	535513	7435421							
183	7	11	534694	7436683	2	9003	-2432	20	10080	15628	15633
184	7	12	534513	7436627	2	191	-3862	30	10080	15633	15634
185	7	13	534148	7435624	2	311	123	7	15840	15634	15636
186	7	14	534515	7435792	2	9003	-1365	15	14400	15636	15638
187	7	15	537619	7437223	2	9979	77	6	24480	15638	15642
188	7	16	536220	7435791	2	9916	-9942	43	10080	15642	15643
189	7	17	533190	7438145	2	501	315	5	10787	15645	15647
190	7	18	533166	7438164	2	501	129	4	10686	15647	15648
191	7	19	535792	7436965	2	501	5	4	10500	15648	15651
192	7	20	535756	7437336	2	195	96	6	17280	15651	15652
193	7	21	536361	7437112	2	195	96	12	17280	15652	15654
194	7	22	536325	7436979	2	9943	153	8	20160	15654	15657
195	7	0	535513	7435421							
196	7	23	534442	7435920	3	9913	-3900	55	25920	13415	13416
197	7	24	540145	7440510	3	0	266	20	0	13421	13441
198	7	25	536027	7435835	3	501	326	4	10879	13441	13447
199	7	26	535549	7436062	3	501	51	5	10594	13447	13449
200	7	27	535483	7436445	3	501	5	4	10500	13449	13451
201	7	28	534382	7435624	3	501	327	5	10880	13451	13453
202	7	29	535886	7436280	3	9976	374	34	20100	13453	13456
203	7	0	535513	7435421							
204	7	30	536215	7436379	4	195	-2382	10	14400	27288	27297
205	7	31	536475	7435595	4	195	-2343	12	14400	27297	27303
206	7	32	537364	7437641	4	9976	-960	3	20100	27303	27312
207	7	33	537753	7436769	4	9979	-1432	3	24480	27312	27320
208	7	34	536273	7436240	4	501	302	6	10793	27320	27325
209	7	35	536139	7436287	4	501	315	5	10865	27325	27327
210	7	36	536114	7436119	4	501	335	5	10893	27327	27328
211	7	37	537588	7436963	4	9901	-940	15	14400	27328	27335
212	7	38	536559	7436480	4	501	373	5	10924	27335	27339
213	7	39	535349	7434455	4	9979	-1432	7	24480	27339	27342
214	7	40	526820	7417513	4	0	660	5	0	27360	27440
215	7	0	535513	7435421							
216	8	0	535513	7435421							
217	8	1	524117	7404620	4	0	1	9	0	27440	27528
218	8	2	534833	7437378	4	0	427	9	0	27615	27630
219	8	3	537774	7426273	4	0	570	5	0	27630	27664
220	8	4	535756	7437336	4	195	70	10	17280	27664	27675
221	8	0	535513	7435421							
222	10	0	535513	7435421							
223	10	1	538636	7437463	1	196	-5311	45	15840	14954	14959
