1	1	0	1	-23.18985267	-50.65298351	-23.17349082	-50.63183402	3.783567744	549
2	1	0	2	-23.18985267	-50.65298351	-23.17510865	-50.64401325	2.359298304	300
3	1	0	3	-23.18985267	-50.65298351	-23.15399234	-50.7432036	15.52373222	1037
4	1	0	4	-23.18985267	-50.65298351	-23.24527804	-50.72007623	11.04814656	551
5	1	0	5	-23.18985267	-50.65298351	-23.15035402	-50.63836405	7.372404864	670
6	1	0	6	-23.18985267	-50.65298351	-23.17794954	-50.63805545	2.753587584	358
7	1	0	7	-23.18985267	-50.65298351	-23.20776264	-50.63193565	3.566306304	277
8	1	1	0	-23.17349082	-50.63183402	-23.18985267	-50.65298351	3.672523008	557
9	1	1	2	-23.17349082	-50.63183402	-23.17510865	-50.64401325	1.559454336	235
10	1	1	3	-23.17349082	-50.63183402	-23.15399234	-50.7432036	20.65271155	1383
11	1	1	4	-23.17349082	-50.63183402	-23.24527804	-50.72007623	16.17551654	897
12	1	1	5	-23.17349082	-50.63183402	-23.15035402	-50.63836405	1.614172032	237
13	1	1	6	-23.17349082	-50.63183402	-23.17794954	-50.63805545	1.276209792	229
14	1	1	7	-23.17349082	-50.63183402	-23.20776264	-50.63193565	7.90992576	588
15	1	2	0	-23.17510865	-50.64401325	-23.18985267	-50.65298351	2.282049792	347
16	1	2	1	-23.17510865	-50.64401325	-23.17349082	-50.63183402	1.686592512	281
17	1	2	3	-23.17510865	-50.64401325	-23.15399234	-50.7432036	18.31594406	1271
18	1	2	4	-23.17510865	-50.64401325	-23.24527804	-50.72007623	13.8403584	785
19	1	2	5	-23.17510865	-50.64401325	-23.15035402	-50.63836405	3.29110848	512
20	1	2	6	-23.17510865	-50.64401325	-23.17794954	-50.63805545	1.609344	245
21	1	2	7	-23.17510865	-50.64401325	-23.20776264	-50.63193565	4.303385856	431
22	1	3	0	-23.15399234	-50.7432036	-23.18985267	-50.65298351	15.52212288	1052
23	1	3	1	-23.15399234	-50.7432036	-23.17349082	-50.63183402	21.21276326	1437
24	1	3	2	-23.15399234	-50.7432036	-23.17510865	-50.64401325	17.40183667	1253
25	1	3	4	-23.15399234	-50.7432036	-23.24527804	-50.72007623	17.98763789	1038
26	1	3	5	-23.15399234	-50.7432036	-23.15035402	-50.63836405	21.24495014	1432
27	1	3	6	-23.15399234	-50.7432036	-23.17794954	-50.63805545	18.8550743	1246
28	1	3	7	-23.15399234	-50.7432036	-23.20776264	-50.63193565	18.22421146	1098
29	1	4	0	-23.24527804	-50.72007623	-23.18985267	-50.65298351	11.04653722	560
30	1	4	1	-23.24527804	-50.72007623	-23.17349082	-50.63183402	16.7371776	945
31	1	4	2	-23.24527804	-50.72007623	-23.17510865	-50.64401325	12.92625101	761
32	1	4	3	-23.24527804	-50.72007623	-23.15399234	-50.7432036	17.98763789	1041
33	1	4	5	-23.24527804	-50.72007623	-23.15035402	-50.63836405	16.76936448	940
34	1	4	6	-23.24527804	-50.72007623	-23.17794954	-50.63805545	14.37948864	755
35	1	4	7	-23.24527804	-50.72007623	-23.20776264	-50.63193565	13.74701645	606
36	1	5	0	-23.15035402	-50.63836405	-23.18985267	-50.65298351	6.868680192	609
37	1	5	1	-23.15035402	-50.63836405	-23.17349082	-50.63183402	1.614172032	228
38	1	5	2	-23.15035402	-50.63836405	-23.17510865	-50.64401325	2.877507072	421
39	1	5	3	-23.15035402	-50.63836405	-23.15399234	-50.7432036	21.16609229	1429
40	1	5	4	-23.15035402	-50.63836405	-23.24527804	-50.72007623	16.69050662	943
41	1	5	6	-23.15035402	-50.63836405	-23.17794954	-50.63805545	2.595871872	416
42	1	5	7	-23.15035402	-50.63836405	-23.20776264	-50.63193565	8.423306496	634
43	1	6	0	-23.17794954	-50.63805545	-23.18985267	-50.65298351	2.755196928	358
44	1	6	1	-23.17794954	-50.63805545	-23.17349082	-50.63183402	1.356676992	244
45	1	6	2	-23.17794954	-50.63805545	-23.17510865	-50.64401325	1.609344	239
46	1	6	3	-23.17794954	-50.63805545	-23.15399234	-50.7432036	17.74945498	1175
47	1	6	4	-23.17794954	-50.63805545	-23.24527804	-50.72007623	13.27386931	689
48	1	6	5	-23.17794954	-50.63805545	-23.15035402	-50.63836405	2.676339072	434
49	1	6	7	-23.17794954	-50.63805545	-23.20776264	-50.63193565	5.008278528	379
50	1	7	0	-23.20776264	-50.63193565	-23.18985267	-50.65298351	3.575962368	266
51	1	7	1	-23.20776264	-50.63193565	-23.17349082	-50.63183402	7.525292544	578
52	1	7	2	-23.20776264	-50.63193565	-23.17510865	-50.64401325	4.57858368	348
53	1	7	3	-23.20776264	-50.63193565	-23.15399234	-50.7432036	18.28536653	1096
54	1	7	4	-23.20776264	-50.63193565	-23.24527804	-50.72007623	13.80978086	610
55	1	7	5	-23.20776264	-50.63193565	-23.15035402	-50.63836405	7.557479424	573
56	1	7	6	-23.20776264	-50.63193565	-23.17794954	-50.63805545	4.301776512	381
57	3	0	1	-23.18985267	-50.65298351	-23.1838678	-50.65484567	0.936638208	148
58	3	0	10	-23.18985267	-50.65298351	-23.17063263	-50.62641947	6.54198336	538
59	3	0	11	-23.18985267	-50.65298351	-23.17747577	-50.64822786	1.894197888	247
60	3	0	12	-23.18985267	-50.65298351	-23.18135834	-50.64346909	1.892588544	280
61	3	0	13	-23.18985267	-50.65298351	-23.16307104	-50.67055952	4.3049952	518
62	3	0	14	-23.18985267	-50.65298351	-23.17340521	-50.66215135	2.579778432	439
63	3	0	15	-23.18985267	-50.65298351	-23.18062702	-50.66417531	4.086124416	320
